Id,date,org,tld,ccs,bcced,mail_type,images,urls,salutations,designation,chars_in_subject,chars_in_body,label
225,"Tue, 12 Jul 2016 12:25:57 +0000",usebackpack,com,0,0,text/html,3,14,0,0,33,24657,0
226,"Fri, 10 May 2019 23:47:13 -0700",google,com,0,0,text/html,2,12,0,0,36,4356,0
227,"Mon, 18 Apr 2016 13:05:43 +0530",iiitd,ac.in,14,0,multipart/alternative,0,3,1,0,30,8094,2
228,"Wed, 09 Nov 2016 06:12:22 -0800 (PST)",quora,com,0,0,multipart/alternative,8,109,0,0,93,82779,1
229,"Sat, 22 Jun 2019 10:55:10 -0700",google,com,0,0,text/html,20,84,0,0,36,24958,0
230,"Sat, 3 Aug 2019 02:24:26 +0000",imdb,com,0,0,multipart/alternative,21,104,0,0,40,71280,3
231,"Sat, 23 Jun 2018 04:00:55 +0000",topcoder,com,0,0,multipart/alternative,46,148,1,0,66,179691,3
232,"Thu, 15 Sep 2016 13:41:47 +0530",iiitd,ac.in,3,0,multipart/alternative,0,0,1,1,36,7389,2
233,"Thu, 7 Apr 2016 16:51:12 +0200",newsletter,foodpanda.in,0,0,multipart/alternative,5,19,0,0,39,20026,0
234,"Wed, 13 Mar 2019 23:45:19 -0700",sbi,co.in,0,0,text/html,1,17,0,0,72,3429,0
235,"Tue, 27 Feb 2018 18:23:38 -0600",emails,evernote.com,0,0,multipart/alternative,10,63,0,0,41,29163,0
236,"Mon, 5 Dec 2016 21:44:22 +0530",iiitd,ac.in,3,0,multipart/alternative,0,0,1,0,47,3968,2
237,"Mon, 12 Mar 2018 22:09:56 +0530",newsletter,speakingtree.in,0,0,multipart/alternative,12,86,0,0,48,33207,3
238,"Fri, 22 Sep 2017 00:19:49 +0000 (UTC)",codecademy,com,0,0,multipart/alternative,0,11,0,0,66,6085,0
239,"Sun, 08 Dec 2019 20:54:16 +0000",,,0,0,text/plain,0,2,1,0,31,511,0
240,"Mon, 5 Mar 2018 06:16:15 -0000",edm,efinmail.com,0,0,multipart/alternative,0,7,0,0,103,2942,0
241,"Thu, 15 Sep 2016 15:25:37 +0530",iiitd,ac.in,0,0,multipart/alternative,0,3,1,0,50,1485,2
242,"Sun, 18 Jun 2017 13:45:23 +0000",,,0,0,multipart/alternative,20,55,1,0,25,22824,0
243,"Sun, 2 Jul 2017 14:13:05 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,4,36,0,0,29,24497,1
244,"Wed, 28 Dec 2016 06:36:38 -0800 (PST)",quora,com,0,0,multipart/alternative,8,99,0,1,71,87370,1
245,"Tue, 8 May 2018 11:30:08 +0000",state,gov,0,0,multipart/mixed,0,0,0,0,97,143154,0
246,"Fri, 16 Jun 2017 19:40:34 +0000",twitter,com,0,0,multipart/alternative,10,55,0,0,53,31025,1
247,"Thu, 13 Sep 2018 12:10:13 +0000",quora,com,0,0,multipart/alternative,16,109,1,1,117,105036,1
248,"Sun, 26 Apr 2015 05:20:43 +0000",youtube,com,0,0,multipart/alternative,24,85,0,0,100,62968,1
249,"Mon, 24 Aug 2015 00:02:35 +0000",coursera,org,0,0,multipart/alternative,4,27,0,1,21,24251,0
250,"Sat, 2 Jul 2016 12:36:42 +0530",iiitd,ac.in,0,0,multipart/mixed,0,10,0,0,55,2766956,2
251,"Wed, 21 Jun 2017 13:38:28 -0500 (CDT)",nvidia,com,0,0,multipart/alternative,15,46,1,1,50,61588,0
252,"Fri, 19 Jan 2018 05:36:33 +0000",,,0,0,multipart/alternative,2,33,0,0,61,11860,0
253,"Tue, 01 Mar 2016 14:35:58 +0000",usebackpack,com,0,0,multipart/alternative,4,17,0,0,35,30046,0
254,"Thu, 19 May 2016 03:15:50 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,4,26,0,0,45,20516,1
255,"Fri, 07 Aug 2015 14:25:09 +0000 (UTC)",quora,com,0,0,multipart/alternative,2,97,1,1,76,82386,1
256,"Sun, 25 Sep 2016 17:39:45 +0000",hackerrankmail,com,0,0,multipart/alternative,2,16,0,0,32,30725,0
257,"Wed, 13 Jul 2016 06:10:58 -0500 (CDT)",indeed,com,0,0,multipart/alternative,0,5,0,0,36,1242,0
258,"Wed, 19 Dec 2018 17:07:57 +0100",idf,caisse-epargne.fr,0,0,text/html,1,13,0,0,53,15629,0
259,"Wed, 27 Sep 2017 01:02:37 -0600",news,foodpanda.in,0,0,multipart/alternative,12,47,0,0,54,50901,3
260,"Fri, 04 Mar 2016 03:37:39 +0000",usebackpack,com,0,0,multipart/alternative,4,17,0,0,34,29941,0
261,"Tue, 11 Apr 2017 15:51:10 -0700 (PDT)",quora,com,0,0,multipart/alternative,8,15,0,0,47,12698,0
262,"Mon, 26 Aug 2019 15:57:41 +0530",mail,kotak.in,0,0,multipart/alternative,14,32,1,0,33,24630,0
263,"Tue, 18 Oct 2016 07:46:27 +0000",usebackpack,com,0,0,text/html,4,14,0,0,34,24657,0
264,"Tue, 10 Jul 2018 14:56:30 -0700",github,com,1,0,multipart/alternative,3,18,0,0,47,3971,2
265,"Sun, 10 Nov 2019 20:14:21 +0000",amazon,fr,0,0,multipart/alternative,12,78,1,0,54,54196,0
266,"Sun, 29 Apr 2018 01:55:38 +0000 (UTC)",flipkartletters,com,0,0,text/html,25,63,0,0,56,53878,3
267,"Tue, 18 Aug 2015 06:51:36 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,35,26875,0
268,"Thu, 19 Oct 2017 10:02:40 +0000 (UTC)",rit,edu,0,0,multipart/alternative,0,41,0,0,41,33994,0
269,"Mon, 28 Aug 2017 04:34:00 +0000",zoomgroup,com,0,0,multipart/alternative,2,31,1,0,118,13123,0
270,"Fri, 07 Apr 2017 15:20:02 +0530",nrsc,gov.in,0,0,multipart/alternative,0,4,1,0,32,1210,0
271,"Thu, 26 May 2016 08:30:44 +0000",hackerrankmail,com,0,0,multipart/alternative,2,22,0,0,61,36727,0
272,"Thu, 10 Sep 2015 16:54:12 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,39,27141,0
273,"Fri, 29 Jan 2016 09:41:06 +0530",iiitd,ac.in,0,0,multipart/alternative,1,7,1,0,41,5578,2
274,"Sun, 14 Jan 2018 03:26:32 +0000 (UTC)",flipkartletters,com,0,0,text/html,21,85,1,0,60,78393,3
275,"Sat, 03 Oct 2015 08:42:43 +0000",paytm,com,0,0,multipart/alternative,40,69,0,0,65,30869,0
276,"Mon, 27 Jul 2015 04:24:55 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,37,26863,0
277,"Mon, 25 Jul 2016 10:08:10 +0530",iiitd,ac.in,3,0,multipart/alternative,0,2,1,0,22,20843,2
278,"Tue, 20 Feb 2018 09:40:06 -0600",emails,evernote.com,0,0,multipart/alternative,3,44,0,0,34,24494,0
279,"Thu, 16 Jul 2015 09:51:44 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,36,26939,0
280,"Fri, 24 Aug 2018 20:17:30 +0000",topcoder,com,0,0,multipart/alternative,32,77,0,0,45,112011,0
281,"Mon, 16 Jan 2017 10:17:18 +0530",iiitd,ac.in,1,0,multipart/mixed,0,0,0,0,46,344528,2
282,"Mon, 11 Apr 2016 06:05:05 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,4,28,0,0,45,21153,1
283,"Wed, 17 Feb 2016 11:48:03 +0530",iiitd,ac.in,1,0,multipart/mixed,0,0,0,0,17,1579,2
284,"Wed, 03 Apr 2019 07:00:00 +0000 (UTC)",medium,com,0,0,multipart/alternative,16,132,1,0,209,61764,0
285,"Thu, 07 Mar 2019 13:31:13 +0000",google,com,0,0,text/plain,0,0,1,0,84,869,0
286,"Wed, 24 Jan 2018 08:48:45 +0100",reply,ebay.in,0,0,multipart/alternative,36,134,0,0,84,89756,3
287,"Fri, 24 Feb 2017 16:10:42 +0530",iiitd,ac.in,0,0,multipart/alternative,0,0,1,0,127,684,2
288,"Fri, 28 Sep 2018 16:08:34 +0000",google,com,0,0,multipart/alternative,9,24,1,0,66,17740,0
289,"Wed, 16 Mar 2016 20:00:44 +0530",iiitd,ac.in,5,0,multipart/alternative,0,0,1,0,21,726,2
290,"Tue, 4 Jun 2019 01:18:16 +0530 (IST)",statebankrewardz,com,0,0,multipart/mixed,22,47,0,0,77,36826,0
291,"Fri, 07 Apr 2017 03:46:00 +0530",nrsc,gov.in,0,0,multipart/alternative,0,4,1,0,32,1210,0
292,"Wed, 1 Feb 2017 00:18:28 +0000",amazon,in,0,0,multipart/alternative,6,116,0,0,33,54543,3
293,"Fri, 20 Jan 2017 02:48:55 -0700",godaddy,com,0,0,text/html,1,18,0,0,24,17012,0
294,"Fri, 28 Jul 2017 11:39:16 +0530",iiitd,ac.in,0,0,multipart/alternative,2,2,1,0,32,3350,2
295,"Wed, 17 Oct 2018 17:39:00 +0200",centralesupelec,fr,0,0,text/html,17,55,0,0,205,44193,2
296,"Wed, 21 Sep 2016 00:47:18 -0700 (PDT)",quora,com,0,0,multipart/alternative,8,110,0,1,63,86911,1
297,"Mon, 17 Sep 2018 14:10:41 +0000",discuss,pytorch.org,0,0,multipart/alternative,48,92,0,0,24,61248,3
298,"Sun, 10 Feb 2019 23:31:21 -0600 (CST)",nvidia,com,0,0,multipart/alternative,21,67,0,1,42,67795,0
299,"Tue, 14 Mar 2017 00:12:16 +0000",amazon,in,0,0,multipart/alternative,6,118,0,0,33,54473,3
300,"Thu, 15 Mar 2018 07:25:49 +0000",state,gov,0,0,multipart/mixed,0,0,0,0,78,136085,0
301,"Tue, 23 Jan 2018 12:53:24 +0000 (UTC)",udacity,com,0,0,multipart/alternative,12,47,0,0,45,63290,3
302,"Fri, 29 May 2015 08:15:19 +0000 (UTC)",quora,com,0,0,multipart/alternative,0,14,1,0,37,4852,1
303,"Fri, 16 Nov 2018 07:05:22 -0500",ieee,org,0,0,multipart/alternative,4,14,1,0,68,3806,0
304,"Fri, 06 Oct 2017 10:25:24 +0000",twitter,com,0,0,multipart/alternative,36,223,0,0,132,104069,1
305,"Fri, 26 Jan 2018 17:36:23 +0000",dataquest-0740d8e6e13d,intercom-mail.com,0,0,multipart/alternative,3,13,0,1,49,20991,3
306,"Fri, 15 Apr 2016 19:17:37 +0530",iiitd,ac.in,1,0,multipart/alternative,0,0,1,0,24,249,2
307,"Mon, 11 Sep 2017 18:15:44 +0000",olacabs,com,0,0,multipart/mixed,2,34,0,0,34,81965,0
308,"Mon, 25 Sep 2017 08:54:11 -0700 (PDT)",quora,com,0,0,multipart/alternative,8,15,0,1,46,13296,0
309,"Tue, 18 Dec 2018 01:24:04 +0000",amazon,fr,0,0,multipart/alternative,17,192,1,0,99,75733,3
310,"Sun, 22 Jul 2018 05:13:37 -0700 (PDT)",quora,com,0,0,multipart/alternative,12,112,0,1,126,107429,1
311,"Sat, 06 May 2017 04:10:36 -0600",news,foodpanda.in,0,0,multipart/alternative,12,45,0,0,60,50327,3
312,"Sun, 26 Mar 2017 12:03:04 +0000",youtube,com,0,0,multipart/alternative,28,121,1,1,80,86703,1
313,"Fri, 22 Jul 2016 10:17:59 +0530",iiitd,ac.in,2,0,multipart/alternative,0,1,0,0,15,4312,2
314,"Thu, 30 Mar 2017 14:28:55 +0530",iiitd,ac.in,0,0,multipart/alternative,0,19,1,0,37,12842,2
315,"Fri, 29 Apr 2016 17:24:16 -0700 (PDT)",quora,com,0,0,multipart/alternative,10,102,1,0,102,82922,1
316,"Tue, 17 Nov 2015 07:38:42 +0000 (UTC)",researchgate,net,0,0,multipart/alternative,12,89,0,1,30,44480,1
317,"Sun, 07 May 2017 13:40:59 -0400",,,1,0,multipart/mixed,0,0,0,0,22,130044,0
318,"Thu, 13 Jul 2017 20:10:53 +0000",olacabs,com,0,0,multipart/mixed,1,35,0,0,34,80451,0
319,"Sun, 04 Feb 2018 08:22:21 +0000 (UTC)",bigbasket,com,0,0,text/html,8,20,1,0,39,18210,3
320,"Fri, 04 Oct 2019 05:13:14 +0000 (UTC)",info,paytm.com,0,0,text/html,17,35,0,0,64,23074,3
321,"Wed, 23 Aug 2017 14:59:11 +0000 (UTC)",mapbox,com,0,0,multipart/alternative,4,29,0,0,23,22796,3
322,"Wed, 10 May 2017 00:41:44 +0000",amazon,in,0,0,multipart/mixed,0,0,0,0,49,4,3
323,"Fri, 24 Feb 2017 21:01:49 -0800",email,nvidia.com,0,0,text/html,7,30,0,0,37,34906,3
324,"Thu, 15 Oct 2015 14:30:10 +0000 (UTC)",piazza,com,0,0,multipart/alternative,0,10,0,1,54,4492,0
325,"Fri, 21 Oct 2016 09:29:07 +0000",iiitd,ac.in,0,0,multipart/alternative,0,6,1,0,21,2658,2
326,"Wed, 6 Dec 2017 00:24:47 +0000",amazon,in,0,0,multipart/mixed,0,0,0,0,49,4,3
327,"Fri, 23 Sep 2016 18:02:18 +0530",iiitd,ac.in,1,0,multipart/related,0,0,0,0,12,181582,2
328,"Tue, 26 Jan 2016 14:58:59 +0000",hackerrank,com,0,0,multipart/alternative,1,10,0,0,28,46576,0
329,"Tue, 22 Aug 2017 16:41:16 +0000 (UTC)",brilliant,org,0,0,multipart/alternative,5,21,0,0,79,39126,0
330,"Fri, 07 Apr 2017 04:36:01 +0530",nrsc,gov.in,0,0,multipart/alternative,0,4,1,0,32,1210,0
331,"Sun, 23 Jun 2019 02:51:17 +0000",amazon,in,0,0,multipart/alternative,27,152,0,0,38,66301,3
332,"Wed, 22 Nov 2017 09:33:24 +0530",nptel,iitm.ac.in,0,0,multipart/alternative,0,10,1,0,55,151746,0
333,"Sat, 22 Dec 2018 01:10:59 +0000",xprize,org,0,0,multipart/alternative,6,32,0,0,45,44725,3
334,"Thu, 16 Jul 2015 15:26:16 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,37,27187,0
335,"Fri, 3 Jun 2016 15:26:38 +0530",iiitd,ac.in,5,0,multipart/alternative,1,3,1,0,48,4633,2
336,"Wed, 15 Nov 2017 11:03:38 -0600",send,grammarly.com,0,0,multipart/alternative,9,46,0,0,51,25935,3
337,"Sun, 8 Jan 2017 19:11:36 +0530",iiitd,ac.in,3,0,multipart/alternative,0,0,1,0,25,343,2
338,"Tue, 13 Mar 2018 22:55:13 +0000 (UTC)",codecademy,com,0,0,multipart/alternative,0,11,0,0,39,6889,3
339,"Wed, 25 Jul 2018 15:41:00 +0000",google,com,1,0,multipart/alternative,4,12,0,0,31,6007,0
340,"Wed, 02 Aug 2017 13:13:02 +0000",google,com,2,0,multipart/alternative,4,12,0,0,41,6154,0
341,"Sat, 16 Dec 2017 08:29:52 +0000",primevideo,com,0,0,multipart/alternative,70,222,0,0,35,102939,3
342,"Thu, 9 Jun 2016 06:06:00 +0000",mail,goodreads.com,0,0,multipart/mixed,0,0,0,0,15,4,1
343,"Mon, 19 Feb 2018 19:22:15 +0530",newsletter,speakingtree.in,0,0,multipart/alternative,12,63,0,0,36,28067,3
344,"Fri, 6 Oct 2017 12:21:12 +0530",iiitd,ac.in,1,0,multipart/alternative,0,1,0,0,47,2997,2
345,"Sat, 1 Sep 2018 00:12:09 +0000",amazon,in,0,0,multipart/alternative,24,145,0,0,42,69272,3
346,"Tue, 3 May 2016 11:17:34 +0530",iiitd,ac.in,4,0,multipart/alternative,1,3,1,1,25,5762,2
347,"Thu, 20 Apr 2017 11:25:17 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,5,29,1,0,32,25102,0
348,"Mon, 16 May 2016 16:10:10 +0530",iiitd,ac.in,0,0,multipart/alternative,0,4,1,0,99,2386,2
349,"Sun, 19 Mar 2017 14:46:48 +0000",youtube,com,0,0,multipart/alternative,28,117,0,1,54,87632,1
350,"Sun, 7 Feb 2016 03:34:15 -0800",facebookmail,com,0,0,text/plain,0,1,0,0,30,388,1
351,"Wed, 3 Jan 2018 18:36:50 +0530",iiitd,ac.in,0,0,multipart/mixed,0,2,0,0,47,22553,0
352,"Tue, 12 Dec 2017 11:18:00 -0600",send,grammarly.com,0,0,multipart/alternative,12,52,0,0,42,38041,3
353,"Sat, 22 Apr 2017 02:33:16 -0700 (PDT)",quora,com,0,0,multipart/alternative,10,107,0,0,97,96749,1
354,"Wed, 1 Mar 2017 09:28:24 +0530",iiitd,ac.in,0,0,multipart/alternative,1,1,1,0,39,2896,2
355,"Tue, 29 Sep 2015 16:36:36 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,36,27259,0
356,"Wed, 18 Jan 2017 17:38:54 +0530",iiitd,ac.in,0,0,multipart/mixed,0,0,0,0,7,216385,2
357,"Sat, 23 Jun 2018 19:16:54 +0000",topcoder,com,0,0,multipart/alternative,30,179,1,0,87,166629,0
358,"Fri, 14 Sep 2018 05:04:34 +0000",topcoder,com,0,0,multipart/alternative,7,31,1,0,103,31787,0
359,"Sun, 02 Dec 2018 22:04:25 +0530",mails,travel-makemytrip.com,0,0,multipart/alternative,12,44,0,0,41,12344,0
360,"Mon, 16 Jul 2018 18:27:54 +0530",marketing,goindigo.in,0,0,multipart/alternative,12,76,0,0,19,77993,3
361,"Wed, 19 Sep 2018 07:07:45 +0000",quora,com,0,0,multipart/alternative,2,14,0,0,119,13286,1
362,"Tue, 05 Jul 2016 08:28:41 -0700 (PDT)",quora,com,0,0,multipart/alternative,10,109,1,0,100,87391,1
363,"Wed, 8 Jul 2015 12:01:23 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,23,84,0,1,63,193362,1
364,"Mon, 20 Jun 2016 20:03:44 +0530",iiitd,ac.in,2,0,multipart/mixed,0,11,1,0,40,240038,2
365,"Fri, 17 Jun 2016 16:33:39 +0530",iiitd,ac.in,1,0,multipart/alternative,0,0,1,0,23,1544,2
366,"Wed, 03 May 2017 09:07:41 +0000",twitter,com,0,0,multipart/alternative,6,54,0,1,50,36659,1
367,"Wed, 6 Sep 2017 13:45:59 +0530",iiitd,ac.in,0,0,multipart/alternative,0,34,1,0,40,16026,2
368,"Wed, 1 Aug 2018 10:10:20 +0000",onlinerti,com,0,0,multipart/mixed,1,0,0,0,38,301138,0
369,"Sun, 24 Jul 2016 21:44:24 +0530",iiitd,ac.in,3,0,multipart/alternative,0,0,1,0,27,44538,2
370,"Thu, 31 Mar 2016 17:04:39 +0530",iiitd,ac.in,6,0,multipart/mixed,0,6,1,0,29,1250496,2
371,"Fri, 08 Nov 2019 17:13:23 +0530",mail,kotak.in,0,0,multipart/alternative,4,25,0,0,39,8532,0
372,"Tue, 20 Feb 2018 13:33:19 +0000",twitter,com,0,0,multipart/alternative,11,33,0,0,57,16426,1
373,"Sat, 04 Jun 2016 18:47:50 +0000",youtube,com,0,0,multipart/alternative,17,63,0,0,61,56757,1
374,"Thu, 5 Oct 2017 15:00:02 +0530",statebankrewardz,com,0,0,text/html,5,22,0,0,30,10257,3
375,"Wed, 20 Feb 2019 01:37:16 +0000",medium,com,0,0,multipart/alternative,6,37,0,0,16,28923,3
376,"Fri, 30 Jun 2017 00:21:16 +0000",amazon,in,0,0,multipart/mixed,0,0,0,0,39,4,3
377,"Sun, 19 Nov 2017 02:15:53 -0800 (PST)",quora,com,0,0,multipart/alternative,16,111,1,1,42,100172,1
378,"Tue, 23 Apr 2019 04:06:27 -0700",google,com,0,0,text/html,4,20,0,0,36,6758,0
379,"Thu, 15 Sep 2016 15:47:45 +0000",hackerrankmail,com,0,0,multipart/alternative,1,11,0,0,35,35287,0
380,"Fri, 8 Sep 2017 14:05:08 +0000",topcoder,com,0,0,multipart/alternative,16,73,1,1,140,112444,3
381,"Sun, 17 Feb 2019 00:11:53 -0800",google,com,0,0,text/html,2,12,0,0,36,4413,0
382,"Thu, 1 Sep 2016 20:20:11 +0530",iiitd,ac.in,0,0,multipart/alternative,0,7,1,0,35,4555,2
383,"Thu, 15 Mar 2018 10:33:58 -0700 (PDT)",quora,com,0,0,multipart/alternative,13,115,1,1,47,105087,1
384,"Thu, 22 Mar 2018 17:45:46 -0700 (PDT)",quora,com,0,0,multipart/alternative,8,15,0,0,66,13960,0
385,"Fri, 7 Apr 2017 09:19:41 +0000",redwolf,in,0,0,multipart/alternative,7,25,0,0,40,6866,3
386,"Sat, 4 May 2019 16:00:11 +0530",thomascook,in,0,0,multipart/alternative,21,60,1,0,42,22944,3
387,27 Jun 2016 11:13:00 +0000,autodesk,com,0,0,text/html,6,12,0,0,39,8251,0
388,"Fri, 03 Mar 2017 00:51:05 -0600",news,foodpanda.in,0,0,multipart/alternative,17,57,0,0,123,58314,3
389,"Fri, 29 May 2015 21:44:49 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,7,19,0,0,26,20868,1
390,"Sat, 25 May 2019 01:27:06 -0700",google,com,0,0,text/html,8,36,0,0,36,11117,0
391,"Tue, 12 Jul 2016 08:36:04 +0000",notifications,pinterest.com,0,0,multipart/alternative,7,40,0,0,57,38331,1
392,"Sat, 7 Jul 2018 02:49:58 +0000",amazon,in,0,0,multipart/alternative,31,267,1,0,29,117298,3
393,"Sat, 9 Jul 2016 08:46:38 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,5,29,0,0,29,22963,0
394,"Fri, 15 Sep 2017 17:36:07 +0530 (IST)",sampark,gov.in,0,0,text/html,30,62,0,0,100,38868,3
395,"Mon, 31 Aug 2015 21:29:09 +0000 (UTC)",quora,com,0,0,multipart/alternative,1,14,1,0,33,4868,1
396,"Wed, 11 May 2016 09:31:47 +0000",hackerearth,com,0,0,multipart/alternative,9,33,1,0,52,24688,0
397,"Sat, 12 Nov 2016 04:39:57 -0000",,,0,0,multipart/alternative,0,2,0,0,77,1121,0
398,"Fri, 11 Nov 2016 11:04:45 +0530",iiitd,ac.in,3,0,multipart/alternative,0,2,1,0,33,2764,2
399,"Sat, 24 Mar 2018 06:49:50 +0000",primevideo,com,0,0,multipart/alternative,71,228,1,0,68,104045,3
400,27 Nov 2017 09:20:17 +0100,teamviewer,com,0,0,text/html,1,4,1,0,27,3096,0
401,"Tue, 25 Apr 2017 22:06:14 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,7,26,0,0,43,21075,1
402,"Tue, 26 Dec 2017 08:03:31 +0530 (IST)",indiatimes,com,0,0,text/html,11,142,0,1,76,61115,3
403,"Fri, 29 Apr 2016 13:52:22 +0530",iiitd,ac.in,6,0,multipart/alternative,0,0,1,0,22,1055,2
404,"Mon, 24 Oct 2016 03:43:56 +0000",m,mail.coursera.org,0,0,multipart/alternative,33,152,0,0,27,100327,0
405,"Wed, 23 Mar 2016 19:40:48 +0000",youtube,com,0,0,multipart/alternative,21,77,0,0,97,70073,1
406,"Fri, 7 Oct 2016 17:55:06 +0000",topcoder,com,0,0,multipart/alternative,14,45,0,0,66,72662,0
407,"Sat, 02 Apr 2016 16:06:44 +0000",youtube,com,0,0,multipart/alternative,16,67,1,0,93,58166,1
408,"Sat, 02 Jun 2018 05:37:58 -0700 (PDT)",quora,com,0,0,multipart/alternative,14,103,1,0,121,101640,1
409,"Mon, 6 Aug 2018 10:19:32 +0000",amazon,in,0,0,multipart/alternative,5,46,0,0,39,23376,0
410,"Fri, 05 Jul 2019 13:16:57 -0700",google,com,0,0,text/html,18,76,0,0,36,24900,0
411,"Thu, 7 Dec 2017 02:13:47 +0000",,,0,0,multipart/alternative,2,33,0,0,61,11572,0
412,"Thu, 29 Mar 2018 20:47:46 +0000",google,com,0,0,multipart/alternative,31,135,0,0,57,129336,0
413,"Mon, 24 Aug 2015 15:20:19 +0000 (UTC)",piazza,com,0,0,multipart/alternative,0,18,0,1,54,16128,0
414,"Mon, 30 Apr 2018 08:01:55 +0530",newsletter,speakingtree.in,0,0,multipart/alternative,12,88,0,1,48,36081,0
415,"Tue, 19 Jun 2018 16:48:00 +0000 (UTC)",,,0,0,text/html,0,15,0,0,52,16282,0
416,"Fri, 18 Jan 2019 13:00:30 +0000",amazon,in,0,0,multipart/alternative,29,176,0,0,51,77607,3
417,"Tue, 18 Dec 2018 06:31:54 -0800",google,com,0,0,text/html,2,12,0,0,37,4352,0
418,"Sun, 4 Jun 2017 04:50:09 -0400 (EDT)",khanacademy,org,0,0,multipart/alternative,2,24,0,0,23,14275,3
419,"Sun, 20 Aug 2017 01:48:06 +0000 (UTC)",flipkartletters,com,0,0,text/html,36,84,0,0,38,56377,3
420,"Fri, 3 Nov 2017 17:28:24 +0530",iiitd,ac.in,1,0,multipart/related,0,0,0,0,66,1456705,2
421,"Thu, 07 Sep 2017 07:42:54 +0000 (UTC)",hackerearth,com,0,0,multipart/alternative,3,14,1,0,39,27171,0
422,"Wed, 12 Jun 2019 09:36:52 -0400",ieee,org,0,0,multipart/alternative,3,17,1,1,60,5687,0
423,"Fri, 17 Nov 2017 18:17:23 +0530",gmail,com,0,0,multipart/alternative,0,0,1,0,8,1476,0
424,"Tue, 7 Nov 2017 12:45:48 +0530",iiitd,ac.in,0,0,multipart/alternative,0,4,1,0,44,3028,2
425,"Mon, 06 Jul 2015 11:23:17 +0000",usebackpack,com,0,0,multipart/alternative,4,20,0,0,36,30449,0
426,"Wed, 12 Apr 2017 09:10:27 -0500 (CDT)",springboard,com,0,0,multipart/alternative,0,15,0,1,34,8987,0
427,"Fri, 18 May 2018 12:27:20 -0700 (PDT)",quora,com,0,0,multipart/alternative,15,119,0,1,51,112975,1
428,"Sat, 17 Mar 2018 05:03:28 +0000",topcoder,com,0,0,multipart/alternative,23,94,0,0,42,92307,3
429,"Sat, 11 Nov 2017 18:26:04 +0530",iiitd,ac.in,0,0,multipart/mixed,2,12,1,0,53,632029,2
430,"Sun, 23 Apr 2017 22:13:07 -0500 (CDT)",magento,com,0,0,multipart/alternative,8,37,0,0,29,15492,3
431,"Thu, 9 Feb 2017 07:16:42 +0000 (GMT)",t,logmein.com,0,0,multipart/alternative,16,31,1,0,40,18019,0
432,"Tue, 10 Jul 2018 15:38:55 -0700",github,com,1,0,multipart/alternative,3,18,0,0,48,3888,2
433,"Tue, 16 May 2017 23:47:19 +0530",iiitd,ac.in,1,0,multipart/alternative,0,0,1,0,31,2360,2
434,"Thu, 2 Mar 2017 15:31:36 +0530",iiitd,ac.in,0,0,multipart/mixed,0,0,1,0,83,633048,2
435,"Sat, 02 Feb 2019 06:45:42 +0000 (UTC)",medium,com,0,0,multipart/alternative,26,184,1,0,137,80878,0
436,"Sun, 3 Jul 2016 15:40:46 +0530",iiitd,ac.in,0,0,multipart/alternative,3,24,1,1,56,16836,2
437,"Fri, 12 May 2017 10:11:22 +0000",twitter,com,0,0,multipart/alternative,34,209,1,0,37,98915,1
438,"Wed, 4 Oct 2017 01:09:07 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,17,94,0,0,63,95416,1
439,"Fri, 01 Jul 2016 10:44:05 -0700 (PDT)",google,com,0,0,multipart/alternative,3,8,0,0,48,2733,0
440,"Thu, 27 Dec 2018 00:15:58 -0800",google,com,0,0,text/html,2,12,0,0,40,4493,0
441,"Fri, 04 Mar 2016 08:48:47 +0000",usebackpack,com,0,0,multipart/alternative,3,17,0,0,34,30005,0
442,"Wed, 29 Nov 2017 14:36:29 +0530",iiitd,ac.in,2,0,multipart/alternative,6,18,1,1,86,19404,2
443,"Mon, 22 Jun 2015 13:00:46 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,7,22,1,0,26,37369,1
444,"Thu, 09 Jul 2015 16:41:31 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,35,26974,0
445,"Wed, 3 Jul 2019 09:46:10 +0000",amazon,in,0,0,multipart/alternative,12,102,0,0,72,47568,3
446,"Sat, 18 Nov 2017 13:18:13 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,6,28,0,0,36,26596,1
447,"Tue, 9 May 2017 00:54:33 +0530",iiitd,ac.in,2,0,multipart/alternative,2,10,1,0,52,18876,2
